uid,latitude,longitude,date,split
ioto,35.64675773,-79.27361115,2018-06-13,train
ioug,35.71568976,-79.14557737,2016-05-25,train
iouy,37.2583,-120.475,2013-05-14,train
ioxx,35.7114048,-79.15353623,2016-08-31,train
ioyd,36.9767,-121.51,2017-09-25,test
ioyi,35.41,-80.11,2021-08-25,train
ioyu,39.08031907,-86.43086667,2019-06-10,test
ioyx,35.69945481,-79.17573204,2014-02-25,test
ioyy,40.508836,-80.388031,2018-07-13,train
iozg,35.87778517,-78.90005916,2014-12-30,train
iozm,35.71361382,-79.14943321,2016-08-31,train
iozn,37.4788,-121.068,2014-05-13,train
iozz,40.70249154,-85.935575,2018-05-21,test
ipbl,35.64194047,-79.28255869,2020-11-19,train
ipck,35.5621,-119.151,2017-02-06,train
ipdd,35.89955589,-79.07430103,2017-01-24,train
ipdi,35.66618645,-79.23752441,2017-06-21,train
ipdu,37.4419,-121.003,2017-10-10,train
ipet,35.91244441,-79.1774542,2013-12-05,test
ipfk,37.1145,-120.89,2020-07-14,train
ipfu,35.86697745,-78.81355964,2016-06-07,train
ipfz,35.88766119,-78.97910183,2019-05-16,train
ipgy,35.72058687,-79.13648153,2016-06-08,train
iphn,41.046103,-81.002774,2017-08-02,train
ipho,36.9893,-121.533,2018-09-26,train
ipia,36.16,-79.10004875,2020-07-21,train
ipio,37.3609,-120.549,2020-08-12,test
ipir,35.91002199,-79.15806637,2013-01-29,test
ipkw,37.2616,-120.906,2015-01-13,train
iplu,35.9075064,-79.13793286,2020-08-13,train
ipmt,36.6568,-121.614,2015-03-24,train
ipnc,35.64345751,-79.27974096,2020-01-09,test
ipnk,35.65583334,-79.2567542,2014-02-25,train
ipno,35.67723154,-79.21700935,2019-04-10,test
ippe,36.388,-78.85357809,2014-07-30,train
ippq,35.79,-79.03296696,2020-05-18,train
ipqn,37.2486,-120.851,2021-02-09,test
iprf,47.62155,-89.463167,2017-04-21,train
ipri,35.98,-78.82797622,2020-09-16,train
ipsj,37.4555,-120.722,2013-02-12,train
ipsl,35.72537751,-79.12758343,2017-06-13,train
iptu,35.742,-79.23039788,2016-06-07,train
iptw,37.61016134,-97.62434449,2018-10-15,train
ipug,35.69192285,-79.18972184,2018-05-09,test
ipuq,38.96518,-77.33764,2017-06-27,train
ipvo,38.76866665,-75.31788333,2016-08-10,test
ipwa,40.03305,-75.85817,2018-08-23,train
ipwh,36.6468,-121.701,2018-12-05,train
ipwk,35.69700626,-79.18027996,2015-06-22,train
ipwx,37.2583,-120.475,2013-08-13,train
ipxv,36.086667,-75.768333,2013-04-23,train
ipye,47.165333,-89.656667,2015-05-13,test
ipyt,35.67222798,-79.22630292,2014-08-25,train
ipyx,42.416667,-79.8,2014-04-24,train
ipze,41.625548,-78.569858,2016-03-29,train
iqar,41.685,-82.933333,2016-08-11,test
iqaz,35.976,-78.744708,2015-06-11,test
iqbh,47.513817,-87.545117,2019-05-07,train
iqbp,37.3133,-120.892,2021-06-15,train
iqcj,35.98,-78.80013729,2018-12-17,train
iqdj,35.89191595,-79.01315481,2021-05-24,train
iqee,37.1145,-120.89,2016-04-12,train
iqfb,37.7705,-121.292,2016-05-17,train
iqgc,36.028,-78.716,2015-02-03,train
iqgv,45.63439,-70.36642,2017-08-28,train
iqhc,35.6869459,-79.19896597,2021-08-05,train
iqho,37.3166,-122.102,2019-06-03,test
iqhq,39.27623408,-94.89210787,2021-08-16,test
iqia,39.07775,-96.9059,2016-09-12,train
iqiu,33.75564877,-99.1561831,2018-08-15,train
iqkf,37.8717,-121.526,2015-08-18,train
iqkg,40.77949407,-85.63747222,2021-06-21,train
iqlr,37.8717,-121.526,2017-04-18,test
iqls,37.2764,-120.954,2015-04-14,train
iqma,41.891667,-83.196667,2019-04-20,test
iqnz,35.84,-79.06055107,2020-08-07,test
iqpo,35.89887264,-79.06883267,2016-09-20,train
iqrd,35.3207,-120.806,2019-12-05,train
iqrl,36.8754,-121.561,2016-04-26,train
iqrn,35.241,-83.071,2014-08-19,train
iqrp,35.98,-78.77975522,2017-09-27,train
iqsa,35.62610474,-79.31197185,2016-05-09,train
iqsq,35.72109254,-79.13554229,2018-06-25,test
iqss,41.309091,-80.46173,2016-05-24,train
iqtf,35.0164,-120.586,2016-04-19,train
iqur,35.62476,-78.70792084,2016-06-08,train
iquw,36.54,-79.06544503,2019-08-27,train
iqvo,36.39,-78.85581515,2019-07-30,train
iqvz,38.70408332,-75.07568333,2019-07-31,test
iqwz,35.63858702,-79.28878736,2015-05-06,train
iqxu,37.2616,-120.906,2020-03-10,train
iqyd,35.68836,-78.69822693,2016-08-24,train
iqyo,35.976,-78.7290486,2014-07-02,train
iqyr,41.321113,-80.483229,2016-09-21,test
iqyv,30.92462,-95.46998,2017-07-27,train
iqzu,37.9792,-121.57,2015-07-21,test
irab,37.54089,-84.17999,2017-06-20,train
irag,41.55087787,-86.36162603,2017-06-27,train
irao,36.00756,-78.96990505,2013-08-12,train
irat,37.2486,-120.851,2018-04-10,train
irbm,37.9718,-121.374,2017-05-16,train
irdp,38.1156,-121.494,2013-02-21,test
irdx,36.15,-79.10642573,2020-07-15,train
iren,37.1366,-120.762,2014-05-13,train
irex,40.4189,-122.214,2019-03-20,train
irfe,39.29887,-86.70253,2017-09-19,train
irgf,37.2953,-120.85,2014-11-12,train
irgn,40.38382,-76.0402,2019-07-16,train
irgv,37.5582,-121.164,2018-02-13,train
iriz,37.8189,-121.358,2018-11-13,train
irjc,35.65601964,-79.25640816,2013-12-05,train
irkg,35.65514136,-79.25803948,2014-06-23,train
irqa,38.70782502,-75.08086667,2017-08-21,train
irqz,35.06251,-82.68748,2017-08-01,train
irso,35.87079742,-78.84413274,2018-06-13,test
irsw,35.72034733,-79.13692644,2019-08-26,train
irtl,34.10726,-99.74926,2017-09-06,train
irut,35.88008336,-78.91845274,2015-09-09,train
irvd,35.88312692,-78.9428118,2017-01-24,train
irvh,37.4583,-120.967,2018-11-30,test
irwi,35.6492329,-79.2690138,2016-12-13,train
irwu,37.6399,-121.78,2019-01-17,test
irwx,38.1526,-121.501,2018-02-20,test
iryk,39.4981,-84.98684167,2019-08-06,train
irzb,37.8189,-121.358,2016-03-07,train
irzf,34.73,-76.73,2018-11-14,train
irzu,35.68359245,-79.20519464,2015-09-09,train
isap,38.76866665,-75.31788333,2018-08-08,train
isbv,35.89266131,-79.01912029,2021-08-05,train
iscg,35.64233969,-79.28181718,2020-08-13,train
iscw,38.76881669,-75.19656666,2019-09-11,train
isdf,35.6,-119.61,2013-08-28,train
isdi,36.172,-79.05076316,2013-05-02,test
isdu,34.0181,-117.369,2013-07-10,train
isdz,35.90104661,-79.086232,2017-08-21,test
iseg,36.06,-78.76,2020-06-24,train
isfa,41.707665,-73.382964,2019-08-13,train
isgn,38.1526,-121.501,2020-06-16,train
isgv,36.03,-78.7049381,2021-11-18,train
ishq,35.65551396,-79.2573474,2014-04-14,train
ishx,35.79,-79.02238811,2017-05-17,train
isip,35.742,-79.22219533,2016-01-27,test
isit,35.67691217,-79.21760255,2019-06-11,train
isiz,39.7533,-121.971,2019-02-20,train
isjk,35.0228,-120.586,2020-03-16,test
iskw,35.67449023,-79.22210104,2020-08-13,train
isne,34.446,-119.876,2015-03-17,train
isop,37.0062,-120.6,2014-03-03,train
ispd,34.942,-120.557,2017-01-09,test
ispy,35.71795201,-79.14137549,2018-06-11,train
isqi,37.3609,-120.549,2016-10-18,train
isrc,36.9044,-121.75,2021-04-28,train
isru,38.31806,-96.99139,2017-07-17,test
issb,36.16,-79.10543705,2020-08-19,train
issc,35.88759908,-78.97860471,2019-04-10,test
isse,37.7261,-122.163,2014-02-28,train
ista,40.649436,-80.392219,2019-07-30,test
istp,46.993333,-85.1645,2018-08-22,train
isvk,38.3677,-121.521,2015-08-18,train
isvr,35.87030051,-78.84015575,2018-03-22,test
isvt,40.22621,-77.27601,2017-09-07,train
iswd,35.63494081,-79.2955598,2015-03-24,train
iswm,41.80604,-77.19815,2020-07-30,train
isxd,35.63746921,-79.29086358,2015-08-06,train
isxi,35.70581572,-79.16391734,2016-07-27,train
isxw,33.36387,-97.41123,2017-09-07,train
isya,35.63432867,-79.29669678,2015-06-22,train
isyn,35.90176091,-79.09194892,2018-02-21,train
isyp,36.13,-79.11171515,2020-08-18,train
itac,35.67337242,-79.22417726,2021-05-24,train
itdn,35.66568,-79.0484892,2015-09-23,test
itfk,35.69160347,-79.19031504,2018-07-11,train
itfy,35.794,-79.01892774,2016-06-07,train
itfz,41.63864,-80.3119,2019-09-05,test
itgg,36.50496,-114.4095,2017-06-08,train
itgu,37.4363,-120.036,2021-01-12,test
itgz,35.8702384,-78.83965863,2018-03-22,test
ithd,39.07868,-96.886523,2019-07-29,test
ithv,42.715,-80.2453333,2019-04-23,train
itiv,35.79,-79.02634282,2018-06-13,test
itjz,35.9016988,-79.0914518,2017-12-06,test
itld,37.3204,-120.983,2014-10-14,train
itlm,42.021242,-78.95833,2016-06-08,train
itly,35.976,-78.73526265,2014-11-12,train
itmj,35.79,-79.03657564,2021-06-17,train
itms,37.6756,-121.264,2016-12-16,train
itnr,37.66,-120.875,2016-05-10,train
itnv,36.7518,-121.742,2015-03-25,train
itqd,38.36472,-97.10194,2013-06-24,train
itqi,36.06,-78.76,2019-08-07,train
itrf,37.6756,-121.264,2015-04-22,train
itrs,36.33,-79.11581817,2020-06-24,test
itrw,35.976,-78.74222238,2015-05-14,train
itsq,38.3068,-121.693,2020-01-16,train
itth,37.6667,-120.898,2020-07-14,train
ittz,38.307,-121.794,2018-04-17,train
itui,36.20983,-76.72677,2013-09-11,test
itvu,36.16,-79.09970272,2020-06-23,test
itwa,34.85,-78.83,2019-05-02,train
ityd,39.07775,-96.9059,2017-09-05,test
ityt,35.64713034,-79.27291908,2018-04-11,train
itzp,39.150576,-96.930349,2017-08-21,train
iuar,35.71057974,-79.15506868,2016-05-25,train
iuat,35.794,-79.01383604,2015-06-10,test
iucj,35.67331919,-79.22427613,2021-06-17,train
iudx,35.64,-82.57,2020-08-27,train
iuei,35.83646,-78.9763,2015-11-12,test
iufd,38.3677,-121.521,2017-01-09,train
iugk,41.34758,-74.89156,2017-09-07,train
iugr,35.98,-78.76956419,2017-02-07,test
iugs,34.9454,-120.417,2014-12-11,train
iugu,36.13868,-76.72935,2016-08-10,train
iuhx,36.9818,-120.221,2013-09-10,train
iuif,35.742,-79.21846691,2015-10-12,train
iujp,35.435,-78.86252632,2014-08-12,train
iulz,38.78199034,-85.69828611,2017-08-21,train
iunk,37.0062,-120.6,2021-10-26,train
iuod,35.87918272,-78.91124445,2015-06-22,train
iuog,39.4981,-84.98684167,2017-08-08,test
iura,36.9044,-121.75,2020-09-29,test
iurn,36.67434,-80.39017,2017-06-01,train
iutj,39.7533,-121.971,2015-07-22,train
iuui,35.68774434,-79.19748296,2021-03-17,test
iuur,35.0164,-120.586,2021-10-04,train
iuvv,40.02533,-76.52286,2017-05-24,train
iuxg,34.9576,-120.631,2018-12-02,test
iuxi,41.3143,-80.745838,2018-10-10,test
iuzp,36.6096,-121.561,2017-09-26,test
iuzs,39.1853,-121.704,2015-05-20,train
iuzt,37.25238,-90.63274,2017-09-13,train
ivcm,36.06,-78.76,2020-07-22,train
ivcv,35.6597457,-79.24948741,2020-11-19,train
ivdf,35.65860127,-79.25161307,2021-08-05,train
ivdr,38.46625528,-85.86134389,2016-05-31,train
ivel,35.87408943,-78.8704803,2020-05-13,test
ivfh,35.794,-79.01442925,2015-06-22,test
ivfl,41.891667,-83.196667,2018-04-07,train
ivgy,40.64878,-76.00292,2019-08-20,test
ivha,35.86654266,-78.81007977,2016-05-09,test
ivhx,35.64607,-78.67933623,2016-09-15,train
ivjb,36.04,-79.08838236,2018-06-04,train
ivjy,35.51,-79.09317744,2017-06-27,train
ivka,41.011692,-80.990993,2019-08-16,train
ivko,41.300686,-80.75819,2017-08-25,train
ivks,37.5394,-121.122,2014-07-08,train
ivlm,41.685,-82.933333,2019-04-21,train
ivlr,35.89691607,-79.05317327,2015-11-12,train
ivng,35.34,-79.04586921,2021-05-19,test
ivow,35.89464894,-79.03502825,2015-04-22,train
ivox,35.98,-78.84164713,2021-10-27,test
ivpi,35.69825715,-79.17795657,2014-08-25,train
ivqa,33.2549,-117.295,2013-02-26,train
ivqw,46.4454,-87.99653,2017-06-28,test
ivtr,44.49939,-109.23511,2021-08-17,train
ivtx,34.608337,-104.373615,2020-08-11,train
ivuq,34.73475,-77.44025,2014-05-21,test
ivvb,35.8877233,-78.97959896,2019-05-16,train
ivwd,37.4271,-120.674,2015-03-10,train
ivwm,47.343917,-85.620633,2015-08-24,train
ivwu,35.63454159,-79.29630131,2015-06-10,test
ivye,35.6720683,-79.22659952,2014-10-08,train
ivyg,39.611,-121.868,2015-07-08,train
ivyi,39.09447,-96.90462,2014-08-04,train
ivyj,35.0164,-120.586,2013-12-16,train
ivza,35.88325114,-78.94380605,2017-02-14,test
iwaq,36.21,-76.73,2021-09-30,train
iwav,35.91312765,-79.18292256,2014-05-19,train
iwbd,35.2469,-120.682,2020-12-08,train
iwbw,41.501567,-72.224735,2015-07-07,test
iwck,35.19371,-81.96495,2017-07-25,train
iwdf,35.64752956,-79.27217757,2018-01-10,test
iwed,35.6416211,-79.28315189,2021-04-28,test
iwfk,41.840964,-79.009164,2016-10-17,train
iwfz,36.3377,-121.205,2020-03-17,train
iwhb,35.88318903,-78.94330893,2017-02-14,train
iwis,40.06161,-107.1223,2017-07-27,test
iwix,36.7368,-121.734,2018-09-20,train
iwiz,39.08031907,-86.43086667,2016-07-25,train
iwjh,35.85769151,-78.73923964,2014-07-15,test
iwks,41.55087787,-86.36162603,2017-06-20,train
iwlu,42.538333,-79.616667,2017-08-14,train
iwmo,39.24104,-117.1657,2017-06-05,train
iwnf,42.027378,-78.967089,2014-09-15,train
iwol,37.8717,-121.526,2021-04-21,test
iwpi,38.72081,-75.07823333,2020-07-30,train
iwpo,39.58638333,-84.99486667,2020-06-16,train
iwpy,36.158,-79.09871404,2015-05-18,test
iwqc,41.03367,-93.74273,2017-06-26,train
iwqn,43.24504549,-81.99441042,2017-04-02,test
iwqt,38.1947,-121.619,2019-06-18,test
iwsq,35.61,-78.99799254,2021-05-18,train
iwst,36.33,-79.1158676,2020-06-24,train
iwsx,35.47745,-76.81692,2016-11-02,train
iwtp,33.1816,-117.327,2014-09-11,train
iwtt,38.0601,-121.499,2013-10-08,train
iwuo,35.79,-79.0279247,2018-12-06,train
iwva,39.67322999,-95.51803235,2013-09-03,train
iwvf,37.9674,-121.464,2016-04-19,test
iwwm,35.794,-79.004,2013-08-07,train
iwzd,35.90579828,-79.12426196,2019-12-05,train
iwze,35.90784802,-79.14066704,2020-10-22,train
ixab,35.69359958,-79.1866075,2017-02-14,test
ixbc,35.976,-78.71885757,2013-10-24,train
ixbh,35.8741826,-78.87122599,2020-06-10,test
ixeq,35.837,-79.001,2014-12-30,train
ixfn,42.038186,-78.908886,2020-08-24,train
ixgw,35.3207,-120.806,2020-03-16,train
ixik,38.36472,-97.10194,2015-10-14,train
ixjg,38.41491853,-95.87225908,2019-07-24,train
ixlb,35.51,-79.09678612,2018-04-11,train
ixll,41.37578,-75.27694,2020-08-17,train
ixls,35.89554958,-79.04223655,2015-06-22,test
ixlt,35.89194701,-79.01340337,2021-05-24,train
ixng,35.69277452,-79.18813995,2017-09-20,test
ixol,35.66722442,-79.23559649,2016-12-13,train
ixom,36.028,-78.716,2015-10-21,train
ixpo,34.94,-79.10306422,2021-06-23,train
ixqj,35.65410338,-79.2599674,2014-10-08,train
ixqm,35.64744971,-79.27232587,2018-02-21,train
ixrw,44.868638,-93.524033,2013-05-22,train
ixtb,36.7025,-121.709,2018-03-02,train
ixtz,39.4981,-84.98684167,2016-08-23,test
ixug,32.5904,-117.073,2014-02-13,train
ixvi,36.16,-79.09975215,2020-07-21,test
ixvk,35.68598778,-79.20074559,2014-10-08,train
ixvy,43.75179,-110.0053,2020-08-14,train
ixxh,35.65176129,-79.26431758,2015-09-24,train
ixyw,42.081667,-81.011667,2016-08-12,train
iyba,35.89511479,-79.03875668,2015-05-20,train
iybw,41.70056,-80.10139,2020-08-31,train
iyde,37.4542,-120.608,2019-05-14,train
iydi,35.62679672,-79.31068657,2015-11-12,train
iydr,35.64883368,-79.26975531,2017-03-21,train
iyed,39.827891,-79.373405,2014-09-23,train
iygc,35.976,-78.74122813,2015-03-17,train
iygi,39.61525,-84.96614444,2021-06-01,test
iygu,36.04,-79.08897556,2018-09-11,test
iyij,35.69040581,-79.19253957,2019-05-16,train
iyiq,37.9718,-121.374,2017-04-25,test
iyiy,39.67322999,-95.51803235,2013-09-17,test
iyjh,35.69761839,-79.17914298,2015-02-11,train
iyjn,35.62932511,-79.30599035,2014-11-25,train
iykn,35.69306728,-79.18759618,2017-05-17,test
iykz,38.5901,-121.731,2021-01-20,train
iylh,35.87738143,-78.89682786,2014-10-08,test
iylj,35.98,-78.76757569,2017-01-18,train
iylw,35.70948854,-79.15709547,2016-08-31,train
iynz,41.798303,-72.428591,2017-08-03,train
iyoc,42.253333,-81.106667,2019-08-10,train
iyod,36.7723,-121.788,2015-04-28,test
iypi,37.8817,-121.249,2015-08-18,test
iyrk,38.41404028,-86.6678775,2021-06-07,train
iyry,36.3264,-119.354,2014-06-25,train
iysj,37.4125,-120.759,2021-04-13,test
iysn,37.2953,-120.85,2020-01-17,train
iyte,48.437167,-87.0985,2014-08-26,train
iyuv,40.4189,-122.214,2015-04-22,train
iyuz,36.13,-79.11117138,2020-06-23,test
iywx,36.1529,-119.317,2017-02-13,test
iyxo,35.86334382,-78.7844779,2014-09-22,train
iyxp,41.41461,-74.91629,2020-08-24,train
iyyq,35.63049616,-79.30381526,2015-08-24,test
iyzv,38.9353,-121.408,2017-12-26,train
izaw,35.8730335,-78.8620292,2019-09-04,train
izcp,44.76,-86.966667,2016-08-05,train
izcq,36.15,-79.10657403,2020-07-15,test
izds,36.05,-76.68,2019-06-18,train
izeb,35.69131071,-79.19085882,2018-10-18,train
izep,37.7475,-97.26444,2015-06-29,train
izfh,35.68763789,-79.19768069,2021-04-28,train
izfv,35.9044939,-79.11382236,2019-06-11,train
izie,34.9552,-120.487,2016-08-22,train
izii,34.9638,-120.642,2019-09-25,train
izje,35.5065,-79.09525367,2016-08-25,train
izjt,34.9552,-120.487,2013-12-16,train
izlq,47.62155,-89.463167,2018-08-24,train
izmd,35.49,-79.06302277,2021-06-10,test
izmv,35.64782232,-79.2716338,2017-10-18,test
iznh,44.74,-82.06,2016-03-30,train
iznw,38.9725,-94.67293,2019-10-21,test
izpv,35.976,-78.74445944,2015-06-11,train
izqa,35.60595,-78.99227561,2016-08-24,test
izqt,34.0181,-117.369,2019-06-10,train
izso,35.88672949,-78.97164498,2018-11-07,train
izsz,41.33056393,-85.38360833,2019-06-17,train
izta,35.98,-78.82598773,2020-08-27,train
iztj,35.88728851,-78.97611909,2019-02-19,test
iztq,38.76881669,-75.19656666,2019-07-24,train
izvy,35.794,-79.0130451,2015-05-06,train
izxw,36.045,-79.09139782,2013-06-27,train
izyj,36.03,-78.72,2018-08-16,train
izyv,48.94306,-99.88093,2017-09-20,train
jaaa,38.1156,-121.494,2020-02-18,train
jaad,35.7241,-79.12995626,2018-07-05,test
jaar,35.64920628,-79.26906323,2017-01-24,train
jace,38.307,-121.794,2021-04-28,train
jadm,33.1317,-117.187,2013-05-15,test
jaea,40.929714,-79.249441,2019-08-27,train
jaev,34.9454,-120.417,2013-09-19,train
jafd,35.68883555,-79.19545617,2020-05-13,train
jagt,37.6003,-121.224,2014-03-03,test
jagw,37.4419,-121.003,2015-05-12,train
jajj,35.85766045,-78.73899108,2014-07-15,test
jajs,39.115556,-96.898889,2021-06-28,test
jakf,35.71153787,-79.15328906,2016-08-24,train
jakm,35.79,-79.03509262,2021-03-17,test
jalt,44.198333,-82.503333,2019-08-06,train
jalu,37.2764,-120.954,2013-01-08,train
jamf,35.33794,-79.04567147,2015-09-16,test
jamq,42.021242,-78.95833,2015-06-02,test
jamr,36.06,-78.76,2017-07-13,train
jamv,36.04,-79.08828349,2018-06-04,train
janf,39.4981,-84.98684167,2017-05-16,train
jape,36.4142,-120.394,2019-03-06,train
jarf,35.0164,-120.586,2019-12-04,train
jasn,38.51613412,-95.70697032,2018-10-22,train
jawb,36.7025,-121.709,2019-01-18,train
jaza,35.71968197,-79.13816229,2013-07-22,train
jbae,35.2469,-120.682,2018-01-10,train
jbat,35.46,-78.86948605,2019-06-19,test
jbbs,41.309434,-80.461686,2015-09-09,test
jbbu,35.91070523,-79.16353474,2013-05-15,train
jbec,41.170313,-80.736991,2019-11-06,train
jbep,36.03,-78.6828161,2020-06-24,train
jbfo,38.307,-121.794,2019-02-04,train
jbft,35.65836173,-79.25205798,2021-10-12,train
jbfz,35.742,-79.21622985,2015-09-24,test
jbgb,35.68836,-78.69226145,2016-06-22,train
jbgq,35.65724392,-79.2541342,2013-06-04,train
jbhy,35.79,-79.03464771,2020-11-19,train
jbjj,35.66227409,-79.24479119,2019-08-22,train
jbjy,36.03,-78.67883911,2020-02-26,train
jbkh,35.69024613,-79.19283617,2019-06-11,test
jbkr,35.63699014,-79.29175339,2015-10-12,train
jbkw,35.7,-79.03894846,2020-06-10,train
jbmw,44.14,-87.233333,2015-08-05,train
jbnr,35.48,-79.05887032,2021-07-07,test
jbny,34.93,-77.1,2019-09-30,train
jbqm,36.039,-79.08689934,2013-06-27,train
jbqz,42.46757,-106.87274,2021-09-22,test
jbrq,36.3386,-119.457,2016-12-29,train
jbsx,35.68263433,-79.20697426,2016-05-24,train
jbtq,35.794,-79.01294623,2015-04-22,train
jbvp,35.90455601,-79.11431949,2019-06-11,train
jbwo,44.851794,-93.541609,2013-08-19,train
jbwy,35.72130546,-79.13514682,2013-09-16,train
jbxj,34.4069,-119.517,2020-03-18,train
jbxq,35.55,-78.02,2019-03-04,train
jbxu,36.313,-79.11492836,2020-02-26,train
jbza,38.4452,-122.776,2013-06-25,train
jcao,35.51,-79.09713215,2018-07-19,train
jcar,34.2127,-78.92093836,2013-09-16,test
jcgc,35.89141905,-79.00917782,2020-11-19,train
jchd,37.7705,-121.292,2016-07-19,train
jchg,35.57,-78.94877729,2019-09-01,train
jchq,40.38412,-76.04043,2021-09-07,train
jchw,39.6242,-122.197,2015-04-22,train
jcig,35.74,-79.02,2020-01-09,train
jcir,33.1816,-117.327,2014-11-01,train
jcja,39.3092,-121.595,2014-02-10,train
jcjd,34.941,-79.10227328,2016-08-16,test
jcjj,35.68225,-79.07802,2015-01-27,train
jcjz,41.55087787,-86.36162603,2019-06-17,train
jckp,35.69139056,-79.19071051,2018-08-09,train
jcla,39.07775,-96.9059,2016-09-26,train
jcmf,37.2486,-120.851,2019-12-05,train
jcml,35.69229546,-79.18902976,2018-01-10,train
jcmp,40.685409,-79.665553,2014-09-09,train
jcqo,38.2399,-121.565,2015-06-16,test
jcrk,35.87644973,-78.889371,2021-09-09,test
jcsn,35.67350549,-79.22393009,2021-05-24,train
jctj,38.36472,-97.10194,2016-05-31,train
jctr,35.98,-78.83767014,2021-07-22,test
jctt,41.922276,-78.946581,2019-08-29,train
jcuf,36.33,-79.07310728,2018-05-15,train
jcup,41.484614,-80.442899,2016-08-24,train
jcuz,40.55109,-110.6373,2017-07-05,train
jcva,41.424144,-73.206937,2015-08-10,train
jcvj,36.9893,-121.533,2014-08-27,train
jcwf,39.225563,-99.317161,2015-07-13,train
jcwj,36.05,-76.68,2019-07-17,train
jcxe,41.977778,-81.756944,2013-04-02,test
jcyd,35.68836,-78.70071255,2016-09-15,train
jczs,35.76,-79.08175821,2020-09-24,train
jdaa,38.2408,-121.152,2016-04-19,train
jdah,35.7159293,-79.14513246,2013-08-12,train
jdax,35.65263958,-79.26268626,2015-07-07,test
jdbh,41.702596,-85.022696,2021-08-02,train
jdbm,46.77485,-86.554033,2013-04-14,train
jdcm,38.814,-86.08063972,2018-07-09,test
jdds,35.76,-79.08121444,2020-07-14,train
jdes,44.847993,-93.476318,2013-06-03,train
jdev,42.027378,-78.967089,2020-09-28,train
jdfk,42.027378,-78.967089,2016-08-16,train
jdfy,42.052142,-78.876608,2016-06-07,train
jdgc,35.89952483,-79.07405247,2017-01-24,train
jdgt,35.67238767,-79.22600631,2021-11-08,train
jdgw,41.004436,-81.050413,2019-08-16,test
jdhb,39.077955,-96.88081,2021-09-20,test
jdhw,35.68143666,-79.20919879,2016-12-13,test
